station,valid,tmpf,dwpf,sped,p01m
ORD,2018/5/3 1:05,65,58,17.25,T
ORD,2018/5/3 1:11,63,61,26.45,4.06
ORD,2018/5/3 1:14,63,61,23,8.13
ORD,2018/5/3 1:17,63,62,11.5,12.7
ORD,2018/5/3 1:19,63,62,11.5,12.7
ORD,2018/5/3 1:51,65,60,9.2,12.7
ORD,2018/5/3 2:04,65,61,3.45,0
ORD,2018/5/3 2:51,65,61,0,0
ORD,2018/5/3 3:18,66,62,5.75,0
ORD,2018/5/3 3:51,66,62,8.05,0.76
ORD,2018/5/3 4:09,65,62,8.05,0.25
ORD,2018/5/3 4:17,65,63,3.45,4.83
ORD,2018/5/3 4:23,65,63,3.45,6.86
ORD,2018/5/3 4:31,65,63,9.2,8.38
ORD,2018/5/3 4:40,66,63,8.05,13.21
ORD,2018/5/3 4:49,64.4,62.6,5.75,13.72
ORD,2018/5/3 4:51,65,63,3.45,13.72
ORD,2018/5/3 5:04,66,63,10.35,0.25
ORD,2018/5/3 5:17,65,63,5.75,4.83
ORD,2018/5/3 5:26,65,63,4.6,5.08
ORD,2018/5/3 5:51,65,62,4.6,6.1
ORD,2018/5/3 6:04,65,62,3.45,0.51
ORD,2018/5/3 6:51,64,61,4.6,1.02
ORD,2018/5/3 7:51,64,62,3.45,0
ORD,2018/5/3 8:11,65,62,6.9,0.51
ORD,2018/5/3 8:27,65,62,0,2.03
ORD,2018/5/3 8:51,64,62,0,3.05
ORD,2018/5/3 9:39,63,61,9.2,7.37
ORD,2018/5/3 9:51,63,60,4.6,8.64
ORD,2018/5/3 10:09,63,59,5.75,0.76
ORD,2018/5/3 10:51,63,60,4.6,0.76
ORD,2018/5/3 11:51,63,60,5.75,0
ORD,2018/5/3 12:25,63,61,9.2,T
ORD,2018/5/3 12:43,63,61,8.05,T
ORD,2018/5/3 12:51,63,61,8.05,T
ORD,2018/5/3 13:02,63,61,9.2,0.25
ORD,2018/5/3 13:33,64,62,3.45,0.25
ORD,2018/5/3 13:44,65,62,5.75,0.25
ORD,2018/5/3 13:51,65,62,5.75,0.25
ORD,2018/5/3 14:43,67,61,0,0
ORD,2018/5/3 14:51,68,62,0,0
ORD,2018/5/3 15:51,70,62,6.9,0
ORD,2018/5/3 16:46,62.6,55.4,10.35,0
ORD,2018/5/3 16:51,62,54,10.35,0
ORD,2018/5/3 17:51,64,53,6.9,0
ORD,2018/5/3 18:51,66,54,9.2,0
ORD,2018/5/3 19:51,63,52,9.2,0
ORD,2018/5/3 20:51,59,54,8.05,0.25
ORD,2018/5/3 21:39,59,54,5.75,0
ORD,2018/5/3 21:42,59,54,5.75,T
ORD,2018/5/3 21:51,58,55,6.9,0.51
ORD,2018/5/3 22:13,59,55,6.9,T
ORD,2018/5/3 22:51,60,55,4.6,T
ORD,2018/5/3 23:36,59,54,6.9,T
ORD,2018/5/3 23:51,58,53,6.9,T
ORD,2018/5/4 0:51,57,52,5.75,0
ORD,2018/5/4 1:34,56,50,6.9,0
ORD,2018/5/4 1:51,56,50,5.75,0
ORD,2018/5/4 2:24,55,50,4.6,T
ORD,2018/5/4 2:41,55,51,3.45,0.25
ORD,2018/5/4 2:51,55,51,5.75,0.25
ORD,2018/5/4 3:51,68,61,14.95,0
ORD,2018/5/4 4:02,68,61,14.95,0
ORD,2018/5/4 4:51,67,61,14.95,0
ORD,2018/5/4 5:04,67,61,20.7,0
ORD,2018/5/4 5:51,68,60,20.7,0
ORD,2018/5/4 6:25,67,61,17.25,0
ORD,2018/5/4 6:51,68,61,20.7,0
ORD,2018/5/4 7:51,67,61,20.7,0
ORD,2018/5/4 8:51,66,61,17.25,0
ORD,2018/5/4 9:11,66,60,16.1,0
ORD,2018/5/4 9:47,66.2,60.8,20.7,0
ORD,2018/5/4 9:51,66,60,21.85,0
ORD,2018/5/4 10:51,65,59,20.7,0
ORD,2018/5/4 11:51,66,58,17.25,0
ORD,2018/5/4 12:19,64,53,29.9,0
ORD,2018/5/4 12:51,62,52,29.9,0
ORD,2018/5/4 13:51,62,51,20.7,0
ORD,2018/5/4 14:36,62,50,18.4,0
ORD,2018/5/4 14:51,62,50,17.25,0
ORD,2018/5/4 15:51,63,50,14.95,0
ORD,2018/5/4 16:51,67,51,13.8,0
ORD,2018/5/4 17:51,67,49,11.5,0
ORD,2018/5/4 18:51,69,48,12.65,0
ORD,2018/5/4 19:51,71,49,12.65,0
ORD,2018/5/4 20:51,73,47,13.8,0
ORD,2018/5/4 21:51,74,46,10.35,0
ORD,2018/5/4 22:51,73,47,13.8,0
ORD,2018/5/4 23:51,73,45,10.35,0
ORD,2018/5/5 0:51,72,44,9.2,0
ORD,2018/5/5 1:51,69,47,5.75,0
ORD,2018/5/5 2:51,67,47,5.75,0
ORD,2018/5/5 3:51,66,46,5.75,0
ORD,2018/5/5 4:51,66,45,8.05,0
ORD,2018/5/5 5:51,64,46,6.9,0
ORD,2018/5/5 6:51,61,46,5.75,0
ORD,2018/5/5 7:51,61,46,8.05,0
ORD,2018/5/5 8:51,60,46,8.05,0
ORD,2018/5/5 9:51,59,45,6.9,0
ORD,2018/5/5 10:51,58,46,0,0
ORD,2018/5/5 11:51,59,46,5.75,0
ORD,2018/5/5 12:51,63,46,5.75,0
ORD,2018/5/5 13:51,67,45,5.75,0
ORD,2018/5/5 14:51,73,41,8.05,0
ORD,2018/5/5 15:51,76,39,9.2,0
ORD,2018/5/5 16:51,77,39,9.2,0
ORD,2018/5/5 17:51,78,40,6.9,0
ORD,2018/5/5 18:51,79,42,10.35,0
ORD,2018/5/5 19:51,81,44,10.35,0
ORD,2018/5/5 20:51,81,43,9.2,0
ORD,2018/5/5 21:51,82,43,12.65,0
ORD,2018/5/5 22:51,81,41,14.95,0
ORD,2018/5/5 23:51,77,42,19.55,0
ORD,2018/5/6 0:51,73,42,14.95,0
ORD,2018/5/6 1:51,65,42,11.5,0
ORD,2018/5/6 2:51,62,44,8.05,0
ORD,2018/5/6 3:51,61,43,8.05,0
ORD,2018/5/6 4:51,60,42,3.45,0
ORD,2018/5/6 5:51,58,42,3.45,0
ORD,2018/5/6 6:51,58,41,0,0
ORD,2018/5/6 7:51,57,43,3.45,0
ORD,2018/5/6 8:51,56,44,0,0
ORD,2018/5/6 9:51,55,44,5.75,0
ORD,2018/5/6 10:51,55,42,4.6,0
ORD,2018/5/6 11:51,56,43,3.45,0
ORD,2018/5/6 12:51,58,45,10.35,T
ORD,2018/5/6 13:51,61,43,4.6,0
ORD,2018/5/6 14:51,64,44,8.05,0
ORD,2018/5/6 15:51,63,44,11.5,0
ORD,2018/5/6 16:51,63,43,12.65,0
ORD,2018/5/6 17:51,66,43,14.95,0
ORD,2018/5/6 18:51,67,43,13.8,0
ORD,2018/5/6 19:51,67,42,17.25,0
ORD,2018/5/6 20:51,66,39,21.85,0
ORD,2018/5/6 21:51,65,40,18.4,0
ORD,2018/5/6 22:51,62,38,17.25,0
ORD,2018/5/6 23:51,60,41,16.1,0
ORD,2018/5/7 0:51,55,40,17.25,0
ORD,2018/5/7 1:51,53,40,11.5,0
ORD,2018/5/7 2:51,53,38,9.2,0
ORD,2018/5/7 3:51,52,38,6.9,0
ORD,2018/5/7 4:51,51,38,4.6,0
ORD,2018/5/7 5:51,50,39,3.45,0
ORD,2018/5/7 6:51,50,39,4.6,0
ORD,2018/5/7 7:51,49,39,6.9,0
ORD,2018/5/7 8:51,48,39,5.75,0
ORD,2018/5/7 9:51,47,38,5.75,0
ORD,2018/5/7 10:51,48,38,4.6,0
ORD,2018/5/7 11:51,50,38,6.9,0
ORD,2018/5/7 12:51,54,40,0,0
ORD,2018/5/7 13:51,59,42,0,0
ORD,2018/5/7 14:51,64,42,0,0
ORD,2018/5/7 15:51,68,43,0,0
ORD,2018/5/7 16:51,69,42,0,0
ORD,2018/5/7 17:51,71,41,4.6,0
ORD,2018/5/7 18:51,73,42,4.6,0
ORD,2018/5/7 19:51,74,42,5.75,0
ORD,2018/5/7 20:51,75,43,10.35,0
ORD,2018/5/7 21:51,73,41,13.8,0
ORD,2018/5/7 22:51,71,39,11.5,0
ORD,2018/5/7 23:51,70,39,9.2,0
ORD,2018/5/8 0:51,67,37,9.2,0
ORD,2018/5/8 1:51,65,37,6.9,0
ORD,2018/5/8 2:51,64,38,6.9,0
ORD,2018/5/8 3:51,63,39,4.6,0
ORD,2018/5/8 4:51,63,39,6.9,0
ORD,2018/5/8 5:51,62,40,4.6,0
ORD,2018/5/8 6:51,61,39,4.6,0
ORD,2018/5/8 7:51,61,39,4.6,0
ORD,2018/5/8 8:51,59,40,5.75,0
ORD,2018/5/8 9:51,59,40,4.6,0
ORD,2018/5/8 10:51,57,41,4.6,0
ORD,2018/5/8 11:51,59,41,4.6,0
ORD,2018/5/8 12:51,64,40,8.05,0
ORD,2018/5/8 13:51,69,38,10.35,0
ORD,2018/5/8 14:51,72,39,10.35,0
ORD,2018/5/8 15:51,75,40,8.05,0
ORD,2018/5/8 16:51,76,42,9.2,0
ORD,2018/5/8 17:51,78,41,4.6,0
ORD,2018/5/8 18:51,80,41,0,0
ORD,2018/5/8 19:51,81,42,0,0
ORD,2018/5/8 20:51,81,43,6.9,0
ORD,2018/5/8 21:51,81,43,10.35,0
ORD,2018/5/8 22:51,78,43,13.8,0
ORD,2018/5/8 23:51,77,42,10.35,0
ORD,2018/5/9 0:51,74,42,11.5,0
ORD,2018/5/9 1:51,70,42,8.05,0
ORD,2018/5/9 2:51,68,41,8.05,0
ORD,2018/5/9 3:51,67,42,5.75,0
ORD,2018/5/9 7:51,64,41,4.6,0
ORD,2018/5/9 8:51,63,40,6.9,0
ORD,2018/5/9 9:51,63,39,8.05,0
ORD,2018/5/9 10:51,64,39,13.8,0
ORD,2018/5/9 11:22,64,39,10.35,0
ORD,2018/5/9 11:51,66,41,10.35,T
ORD,2018/5/9 12:18,60,50,6.9,1.02
ORD,2018/5/9 12:21,60,50,10.35,1.27
ORD,2018/5/9 12:32,59,51,4.6,3.56
ORD,2018/5/9 12:39,57,52,6.9,6.1
ORD,2018/5/9 12:51,58,52,11.5,6.1
ORD,2018/5/9 13:51,62,52,17.25,T
ORD,2018/5/9 14:51,64,52,9.2,T
ORD,2018/5/9 15:51,69,54,19.55,0
ORD,2018/5/9 16:51,74,55,13.8,0
ORD,2018/5/9 17:51,77,57,19.55,0
ORD,2018/5/9 18:51,78,59,20.7,0
ORD,2018/5/9 19:51,78,60,21.85,0
ORD,2018/5/9 20:51,80,60,21.85,0
ORD,2018/5/9 21:29,80,58,17.25,0
ORD,2018/5/9 21:33,80,58,16.1,0
ORD,2018/5/9 21:51,78,59,13.8,0
ORD,2018/5/9 22:08,76,63,12.65,0.25
ORD,2018/5/9 22:47,77,60.8,12.65,0.25
ORD,2018/5/9 22:51,78,60,16.1,0.25
ORD,2018/5/9 23:11,81,56,24.15,0
ORD,2018/5/9 23:21,80,56,19.55,0
ORD,2018/5/9 23:36,80,56,17.25,0
ORD,2018/5/9 23:51,79,56,17.25,0
ORD,2018/5/10 0:51,77,53,16.1,0
ORD,2018/5/10 1:51,71,57,10.35,0
ORD,2018/5/10 2:51,70,56,16.1,0
ORD,2018/5/10 3:51,68,56,6.9,0
ORD,2018/5/10 6:51,62,54,9.2,0
ORD,2018/5/10 7:51,61,54,5.75,0
ORD,2018/5/10 8:51,60,54,10.35,0
ORD,2018/5/10 9:51,59,53,8.05,0
ORD,2018/5/10 10:51,58,53,5.75,0
ORD,2018/5/10 11:51,59,53,5.75,0
ORD,2018/5/10 12:51,62,53,11.5,0
ORD,2018/5/10 13:22,62,53,13.8,0
ORD,2018/5/10 13:51,62,52,12.65,0
ORD,2018/5/10 14:51,63,52,11.5,0
ORD,2018/5/10 15:07,64,52,5.75,0
ORD,2018/5/10 15:51,66,52,5.75,0
ORD,2018/5/10 16:51,69,53,4.6,0
ORD,2018/5/10 17:51,70,52,8.05,0
ORD,2018/5/10 18:51,73,52,8.05,0
ORD,2018/5/10 19:51,70,53,8.05,0
ORD,2018/5/10 20:51,66,51,12.65,0
ORD,2018/5/10 21:51,66,51,10.35,0
ORD,2018/5/10 22:51,65,50,8.05,0
ORD,2018/5/10 23:51,65,50,8.05,0
ORD,2018/5/11 0:51,63,49,8.05,0
ORD,2018/5/11 1:51,61,50,8.05,0
ORD,2018/5/11 2:51,60,49,10.35,0
ORD,2018/5/11 3:51,57,48,8.05,0
ORD,2018/5/11 4:51,52,46,14.95,0
ORD,2018/5/11 5:51,50,40,16.1,0
ORD,2018/5/11 6:51,49,38,18.4,0
ORD,2018/5/11 7:51,48,38,18.4,0
ORD,2018/5/11 8:51,48,34,16.1,0
ORD,2018/5/11 9:51,48,34,13.8,0
ORD,2018/5/11 10:51,47,39,17.25,0.25
ORD,2018/5/11 11:51,47,40,13.8,T
ORD,2018/5/11 12:51,48,39,13.8,0
ORD,2018/5/11 13:51,50,39,16.1,0
ORD,2018/5/11 14:51,50,40,16.1,0
ORD,2018/5/11 15:51,50,40,17.25,0
ORD,2018/5/11 16:51,49,40,10.35,0
ORD,2018/5/11 17:51,48,43,12.65,T
ORD,2018/5/11 18:51,50,45,11.5,0.25
ORD,2018/5/11 19:51,51,46,10.35,0.51
ORD,2018/5/11 20:51,50,44,14.95,T
ORD,2018/5/11 21:51,51,43,17.25,0
ORD,2018/5/11 22:51,49,41,19.55,0
ORD,2018/5/11 23:51,47,41,18.4,0
ORD,2018/5/12 0:02,46,40,18.4,0
ORD,2018/5/12 0:51,46,40,16.1,0
ORD,2018/5/12 1:51,46,41,12.65,0
ORD,2018/5/12 2:51,46,41,13.8,0
ORD,2018/5/12 3:51,47,42,12.65,0
ORD,2018/5/12 4:51,47,42,11.5,0
ORD,2018/5/12 5:51,47,42,16.1,0
ORD,2018/5/12 5:58,46,41,16.1,0
ORD,2018/5/12 6:51,45,41,14.95,0
ORD,2018/5/12 7:51,45,41,12.65,0
ORD,2018/5/12 8:51,45,41,13.8,0
ORD,2018/5/12 9:51,44,41,14.95,T
ORD,2018/5/12 10:51,44,41,13.8,0
ORD,2018/5/12 11:51,44,41,16.1,0
ORD,2018/5/12 12:51,45,42,10.35,T
ORD,2018/5/12 13:51,46,42,11.5,T
ORD,2018/5/12 14:51,46,42,11.5,0
ORD,2018/5/12 15:51,48,42,10.35,0
ORD,2018/5/12 16:41,48,42,12.65,0
ORD,2018/5/12 16:51,49,42,13.8,0
ORD,2018/5/12 17:51,50,42,11.5,0
ORD,2018/5/12 18:27,49,42,12.65,0
ORD,2018/5/12 18:47,48.2,42.8,10.35,T
ORD,2018/5/12 18:51,48,41,11.5,T
ORD,2018/5/12 19:02,47,42,6.9,0.25
ORD,2018/5/12 19:10,47,42,13.8,1.78
ORD,2018/5/12 19:14,47,43,9.2,2.29
ORD,2018/5/12 19:19,47,43,10.35,4.06
ORD,2018/5/12 19:38,47,43,9.2,7.62
ORD,2018/5/12 19:51,47,44,10.35,7.87
ORD,2018/5/12 20:12,47,43,12.65,0
ORD,2018/5/12 20:51,47,43,16.1,0
ORD,2018/5/12 21:51,48,43,19.55,0
ORD,2018/5/12 22:51,49,44,13.8,T
ORD,2018/5/12 23:51,49,44,3.45,T
ORD,2018/5/13 0:00,49,43,6.9,T
ORD,2018/5/13 0:43,49,44,10.35,T
ORD,2018/5/13 0:51,48,44,8.05,T
ORD,2018/5/13 1:02,48,44,10.35,T
ORD,2018/5/13 1:21,48,44,11.5,T
ORD,2018/5/13 1:51,47,44,12.65,T
ORD,2018/5/13 2:51,46,43,12.65,0
ORD,2018/5/13 3:51,47,43,10.35,0
ORD,2018/5/13 4:51,47,44,10.35,0.51
ORD,2018/5/13 5:41,46,43,16.1,T
ORD,2018/5/13 5:51,46,42,18.4,T
ORD,2018/5/13 6:39,46,43,5.75,0
ORD,2018/5/13 6:51,46,43,6.9,T
ORD,2018/5/13 7:21,47,45,11.5,0.25
ORD,2018/5/13 7:35,48,46,11.5,0.25
ORD,2018/5/13 7:40,48,46,9.2,1.52
ORD,2018/5/13 7:51,48,46,8.05,3.56
ORD,2018/5/13 8:10,49,47,0,0.76
ORD,2018/5/13 8:25,48,47,8.05,5.33
ORD,2018/5/13 8:37,49,47,3.45,6.6
ORD,2018/5/13 8:51,48,47,6.9,12.7
ORD,2018/5/13 9:18,49,47,0,3.81
ORD,2018/5/13 9:51,49,47,10.35,4.83
ORD,2018/5/13 10:21,47,46,9.2,1.02
ORD,2018/5/13 10:51,47,45,11.5,1.52
ORD,2018/5/13 11:18,47,45,9.2,0.51
ORD,2018/5/13 11:51,48,46,10.35,0.51
ORD,2018/5/13 12:07,48,46,5.75,0
ORD,2018/5/13 12:51,49,47,4.6,0
ORD,2018/5/13 13:51,50,48,5.75,0
ORD,2018/5/13 14:51,52,48,5.75,0
ORD,2018/5/13 15:51,54,49,4.6,0
ORD,2018/5/13 16:39,56,50,5.75,0
ORD,2018/5/13 16:51,57,51,4.6,0
ORD,2018/5/13 17:29,59,52,5.75,0
ORD,2018/5/13 17:51,60,52,6.9,0
ORD,2018/5/13 18:36,61,53,5.75,0
ORD,2018/5/13 18:51,62,53,4.6,0
ORD,2018/5/13 19:51,64,54,4.6,0
ORD,2018/5/13 20:51,66,55,4.6,0
ORD,2018/5/13 21:51,64,53,8.05,0
ORD,2018/5/13 22:51,61,50,11.5,0
ORD,2018/5/13 23:51,55,48,11.5,0
ORD,2018/5/14 0:51,54,49,3.45,0
ORD,2018/5/14 1:51,55,49,0,0
ORD,2018/5/14 2:51,55,49,5.75,0
ORD,2018/5/14 3:51,55,49,5.75,0
ORD,2018/5/14 4:51,55,49,0,0
ORD,2018/5/14 5:51,55,49,3.45,0
ORD,2018/5/14 6:51,55,49,3.45,0
ORD,2018/5/14 7:51,55,50,0,0
ORD,2018/5/14 8:51,55,50,17.25,0
ORD,2018/5/14 8:58,54,50,11.5,0
ORD,2018/5/14 9:22,54,49,10.35,0
ORD,2018/5/14 9:51,53,49,6.9,0
ORD,2018/5/14 10:38,54,50,3.45,0
ORD,2018/5/14 10:51,54,51,13.8,0
ORD,2018/5/14 11:16,55,52,17.25,0.25
ORD,2018/5/14 11:22,55,52,6.9,0.51
ORD,2018/5/14 11:31,55,53,5.75,7.37
ORD,2018/5/14 11:51,55,53,4.6,11.43
ORD,2018/5/14 11:58,55,54,4.6,0.25
ORD,2018/5/14 12:20,55,53,9.2,1.02
ORD,2018/5/14 12:24,55,53,5.75,1.27
ORD,2018/5/14 12:51,56,54,4.6,1.78
ORD,2018/5/14 13:20,58,56,13.8,T
ORD,2018/5/14 13:41,59,57,8.05,T
ORD,2018/5/14 13:51,60,57,11.5,T
ORD,2018/5/14 14:43,62,59,4.6,0.25
ORD,2018/5/14 14:51,62,59,9.2,0.76
ORD,2018/5/14 15:28,61,59,14.95,1.27
ORD,2018/5/14 15:47,62.6,60.8,8.05,1.27
ORD,2018/5/14 15:51,62,60,9.2,1.27
ORD,2018/5/14 16:51,68,63,12.65,0
ORD,2018/5/14 17:51,73,63,9.2,0
ORD,2018/5/14 18:51,78,63,10.35,0
ORD,2018/5/14 19:51,81,61,13.8,0
ORD,2018/5/14 20:51,83,62,12.65,0
ORD,2018/5/14 21:51,81,63,6.9,0
ORD,2018/5/14 22:35,77,65,11.5,0
ORD,2018/5/14 22:40,77,64,13.8,0
ORD,2018/5/14 22:51,73,62,17.25,T
ORD,2018/5/14 22:59,71,63,10.35,0.25
ORD,2018/5/14 23:03,71,60,9.2,3.56
ORD,2018/5/14 23:08,70,60,13.8,6.35
ORD,2018/5/14 23:14,67,60,13.8,9.65
ORD,2018/5/14 23:19,66,60,9.2,12.45
ORD,2018/5/14 23:51,66,61,0,12.95
ORD,2018/5/15 0:08,66,62,9.2,T
ORD,2018/5/15 0:51,66,60,5.75,T
ORD,2018/5/15 1:51,64,59,6.9,0
ORD,2018/5/15 2:09,63,59,5.75,0
ORD,2018/5/15 2:20,64,59,3.45,0
ORD,2018/5/15 2:51,63,60,18.4,0.25
ORD,2018/5/15 3:01,63,61,14.95,1.27
ORD,2018/5/15 3:07,64,61,3.45,1.78
ORD,2018/5/15 3:14,64,61,5.75,7.87
ORD,2018/5/15 3:19,64,61,12.65,9.14
ORD,2018/5/15 3:23,63,61,9.2,9.65
ORD,2018/5/15 3:32,63,61,6.9,9.91
ORD,2018/5/15 3:51,63,61,0,10.16
ORD,2018/5/15 4:09,63,61,5.75,0.51
ORD,2018/5/15 4:51,63,61,4.6,0.51
ORD,2018/5/15 5:18,63,61,0,T
ORD,2018/5/15 5:51,63,60,0,T
ORD,2018/5/15 6:51,63,60,3.45,0
ORD,2018/5/15 7:51,63,60,4.6,0
ORD,2018/5/15 8:25,63,61,8.05,0
ORD,2018/5/15 8:51,64,62,5.75,0
ORD,2018/5/15 9:51,64,62,4.6,0
ORD,2018/5/15 10:36,64,62,3.45,0
ORD,2018/5/15 10:51,65,62,3.45,0
ORD,2018/5/15 11:28,64,61,6.9,0
ORD,2018/5/15 11:51,65,61,8.05,0
ORD,2018/5/15 12:41,63,59,9.2,0
ORD,2018/5/15 12:51,63,59,11.5,0
ORD,2018/5/15 13:51,62,57,17.25,0
ORD,2018/5/15 14:49,64.4,57.2,9.2,0
ORD,2018/5/15 14:51,64,58,9.2,0
ORD,2018/5/15 15:51,66,58,9.2,0
ORD,2018/5/15 16:51,67,57,14.95,0
ORD,2018/5/15 17:51,70,58,16.1,0
ORD,2018/5/15 18:51,70,57,10.35,0
ORD,2018/5/15 19:51,61,52,18.4,0
ORD,2018/5/15 20:51,58,46,16.1,0
ORD,2018/5/15 21:51,59,44,16.1,0
ORD,2018/5/15 22:51,60,43,16.1,0
ORD,2018/5/15 23:51,59,42,20.7,0
ORD,2018/5/16 0:51,57,41,13.8,0
ORD,2018/5/16 1:51,56,40,12.65,0
ORD,2018/5/16 2:51,55,40,11.5,0
ORD,2018/5/16 3:51,54,39,8.05,0
ORD,2018/5/16 4:51,53,38,8.05,0
ORD,2018/5/16 5:51,51,39,4.6,0
ORD,2018/5/16 6:51,50,39,5.75,0
ORD,2018/5/16 7:51,50,39,3.45,0
ORD,2018/5/16 8:51,48,40,5.75,0
ORD,2018/5/16 9:51,47,40,8.05,0
ORD,2018/5/16 10:51,49,40,4.6,0
ORD,2018/5/16 11:51,53,42,4.6,0
ORD,2018/5/16 12:51,57,43,4.6,0
ORD,2018/5/16 13:51,63,46,3.45,0
ORD,2018/5/16 14:51,67,49,0,0
ORD,2018/5/16 15:51,72,54,4.6,0
ORD,2018/5/16 16:51,75,55,4.6,0
ORD,2018/5/16 17:51,77,50,8.05,0
ORD,2018/5/16 18:51,78,48,10.35,0
ORD,2018/5/16 19:51,79,46,8.05,0
ORD,2018/5/16 20:51,78,46,10.35,0
ORD,2018/5/16 21:51,78,43,8.05,0
ORD,2018/5/16 22:51,78,42,6.9,0
ORD,2018/5/16 23:51,76,42,9.2,0
ORD,2018/5/17 0:51,73,41,9.2,0
ORD,2018/5/17 1:51,69,41,3.45,0
ORD,2018/5/17 2:51,68,44,0,0
ORD,2018/5/17 3:51,65,46,3.45,0
ORD,2018/5/17 4:51,63,46,0,0
ORD,2018/5/17 5:51,60,47,0,0
ORD,2018/5/17 6:51,59,47,0,0
ORD,2018/5/17 7:51,57,48,3.45,0
ORD,2018/5/17 8:51,57,48,0,0
ORD,2018/5/17 9:51,57,48,0,0
ORD,2018/5/17 10:51,56,48,0,0
ORD,2018/5/17 11:51,62,48,0,0
ORD,2018/5/17 12:51,65,48,10.35,0
ORD,2018/5/17 13:51,62,47,11.5,0
ORD,2018/5/17 14:51,63,47,9.2,0
ORD,2018/5/17 15:51,62,47,10.35,0
ORD,2018/5/17 16:51,64,48,12.65,0
ORD,2018/5/17 17:51,67,49,10.35,0
ORD,2018/5/17 18:51,67,49,13.8,0
ORD,2018/5/17 19:51,63,47,16.1,0
ORD,2018/5/17 20:51,62,46,14.95,0
ORD,2018/5/17 21:51,61,46,13.8,0
ORD,2018/5/17 22:51,58,44,13.8,0
ORD,2018/5/17 23:51,58,43,11.5,0
ORD,2018/5/18 0:51,55,41,13.8,0
ORD,2018/5/18 1:51,54,42,10.35,0
ORD,2018/5/18 2:51,53,41,13.8,0
ORD,2018/5/18 3:51,53,42,10.35,0
ORD,2018/5/18 4:51,53,44,10.35,0
ORD,2018/5/18 5:51,53,45,9.2,0
ORD,2018/5/18 6:51,53,46,9.2,0
ORD,2018/5/18 7:51,54,47,9.2,0
ORD,2018/5/18 8:51,53,45,9.2,0
ORD,2018/5/18 9:51,52,44,10.35,0
ORD,2018/5/18 10:51,52,42,11.5,0
ORD,2018/5/18 11:51,53,42,13.8,0
ORD,2018/5/18 12:51,57,42,12.65,0
ORD,2018/5/18 13:51,60,44,11.5,0
ORD,2018/5/18 14:51,60,44,14.95,0
ORD,2018/5/18 15:51,63,46,11.5,0
ORD,2018/5/18 16:51,65,47,10.35,0
ORD,2018/5/18 17:51,62,44,13.8,0
ORD,2018/5/18 18:51,64,46,12.65,0
ORD,2018/5/18 19:51,62,45,14.95,T
ORD,2018/5/18 20:51,60,46,13.8,T
ORD,2018/5/18 21:51,59,44,11.5,T
ORD,2018/5/18 22:51,59,45,11.5,T
ORD,2018/5/18 23:43,57,48,9.2,T
ORD,2018/5/18 23:51,56,50,10.35,T
ORD,2018/5/19 0:02,56,52,10.35,T
ORD,2018/5/19 0:14,55,53,9.2,T
ORD,2018/5/19 0:22,56,53,6.9,T
ORD,2018/5/19 0:41,57,54,9.2,0.25
ORD,2018/5/19 0:51,57,55,9.2,0.51
ORD,2018/5/19 1:12,57,55,10.35,T
ORD,2018/5/19 1:21,57,55,11.5,T
ORD,2018/5/19 1:31,57,55,11.5,T
ORD,2018/5/19 1:37,58,56,10.35,T
ORD,2018/5/19 1:42,58,56,10.35,T
ORD,2018/5/19 1:51,58,56,10.35,0.25
ORD,2018/5/19 1:57,58,56,11.5,T
ORD,2018/5/19 2:38,59,57,8.05,0.51
ORD,2018/5/19 2:51,59,57,8.05,0.51
ORD,2018/5/19 3:51,58,56,8.05,0.25
ORD,2018/5/19 4:51,58,56,8.05,0.76
ORD,2018/5/19 5:13,58,56,8.05,T
ORD,2018/5/19 5:32,58,56,6.9,T
ORD,2018/5/19 5:51,58,55,6.9,0.25
ORD,2018/5/19 6:16,57,55,9.2,0.25
ORD,2018/5/19 6:22,57,55,9.2,0.25
ORD,2018/5/19 6:51,57,55,8.05,0.51
ORD,2018/5/19 7:51,56,54,8.05,T
ORD,2018/5/19 8:42,55,53,5.75,0
ORD,2018/5/19 8:51,55,53,5.75,0
ORD,2018/5/19 9:51,55,53,5.75,0
ORD,2018/5/19 10:51,55,53,5.75,0
ORD,2018/5/19 11:23,54,53,4.6,0
ORD,2018/5/19 11:51,55,54,3.45,0
ORD,2018/5/19 12:29,55,54,0,0
ORD,2018/5/19 12:44,56,54,0,0
ORD,2018/5/19 12:51,56,54,0,0
ORD,2018/5/19 13:31,58,55,0,0
ORD,2018/5/19 13:51,58,55,0,0
ORD,2018/5/19 14:44,59,56,0,0
ORD,2018/5/19 14:51,60,56,0,0
ORD,2018/5/19 15:51,63,58,4.6,0
ORD,2018/5/19 16:41,66,59,9.2,0
ORD,2018/5/19 16:51,66,59,8.05,0
ORD,2018/5/19 17:08,66,59,9.2,0
ORD,2018/5/19 17:51,66,59,8.05,0
ORD,2018/5/19 18:51,68,60,6.9,0
ORD,2018/5/19 19:51,68,59,8.05,0
ORD,2018/5/19 20:51,68,59,6.9,0
ORD,2018/5/19 21:51,68,60,5.75,0
ORD,2018/5/19 22:51,67,56,5.75,0
ORD,2018/5/19 23:51,65,55,5.75,0
ORD,2018/5/20 0:09,65,55,6.9,0
ORD,2018/5/20 0:51,64,55,5.75,0
ORD,2018/5/20 1:27,62,54,5.75,0
